,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
2103,2038693,125835,-24,6.0,5.0,Active,0,0
2104,2126588,437645,-18,24.0,23.0,Active,0,0
2105,2764537,265138,-20,6.0,5.0,Active,0,0
2106,1486124,236467,-17,4.0,2.0,Active,0,0
2107,1327726,454930,-15,24.0,22.0,Active,0,0
2108,1498644,246872,-24,24.0,22.0,Active,0,0
2109,1911517,272411,-20,24.0,22.0,Active,0,0
2110,1773178,353952,-18,6.0,4.0,Active,0,0
2111,1802290,269614,-20,18.0,17.0,Active,0,0
2112,1184573,301752,-21,24.0,23.0,Active,0,0
2113,2703574,370639,-21,6.0,3.0,Active,0,0
2114,2105083,174694,-15,6.0,5.0,Active,0,0
2115,1686455,353495,-18,6.0,6.0,Active,0,0
2116,1569457,260558,-23,6.0,2.0,Active,0,0
2117,2407895,265198,-17,6.0,3.0,Active,0,0
2118,2728561,420936,-19,12.0,11.0,Active,0,0
2119,1771310,438119,-20,6.0,5.0,Active,0,0
2120,1221590,419463,-16,4.0,3.0,Active,0,0
2121,1920911,146152,-16,6.0,5.0,Active,0,0
2122,2157900,387046,-18,6.0,2.0,Active,0,0
2123,2033982,373557,-15,6.0,5.0,Active,0,0
2124,2642443,147759,-20,36.0,34.0,Active,0,0
2125,2517447,196196,-19,24.0,22.0,Active,0,0
2126,1155121,305534,-39,24.0,18.0,Active,0,0
2127,2361884,309519,-34,24.0,24.0,Active,0,0
2128,1338354,427255,-39,36.0,30.0,Active,0,0
2129,2459490,287837,-34,12.0,10.0,Active,0,0
2130,2226103,242889,-35,18.0,13.0,Active,0,0
2131,2820886,165911,-39,12.0,12.0,Active,0,0
2132,2157720,325717,-33,24.0,24.0,Active,0,0
2133,1831029,345163,-39,12.0,8.0,Active,0,0
2134,1468770,344682,-32,12.0,11.0,Active,0,0
2135,1569736,141247,-34,42.0,39.0,Active,0,0
2136,2503066,443699,-38,48.0,46.0,Active,0,0
2137,2372089,281719,-36,18.0,14.0,Active,0,0
2138,2022990,214410,-39,36.0,35.0,Active,0,0
2139,1292533,233726,-33,30.0,29.0,Active,0,0
2140,1915764,353566,-39,24.0,20.0,Active,0,0
2141,2310836,195593,-32,24.0,18.0,Active,0,0
2142,2594233,351398,-32,24.0,23.0,Active,0,0
2143,1794309,339619,-32,12.0,8.0,Active,0,0
2144,1776083,172154,-35,36.0,22.0,Active,0,0
2145,2773103,280610,-41,36.0,32.0,Active,0,0
2146,1710537,168502,-33,12.0,11.0,Active,0,0
2147,1469355,327982,-32,48.0,43.0,Active,0,0
2148,2152908,258772,-34,36.0,35.0,Active,0,0
2149,1268579,300840,-34,36.0,36.0,Active,0,0
2150,1370603,404019,-33,4.0,0.0,Completed,0,0
2151,1233436,328321,-33,36.0,32.0,Active,0,0
2152,2174178,107682,-35,18.0,16.0,Active,0,0
2153,1363539,444405,-34,36.0,35.0,Active,0,0
2154,1543193,137476,-40,36.0,35.0,Active,0,0
2155,2706719,252306,-31,12.0,9.0,Active,0,0
2156,2208421,171714,-31,12.0,6.0,Active,0,0
2157,2794071,238814,-31,18.0,17.0,Active,0,0
2158,1344128,370605,-33,12.0,11.0,Active,0,0
2159,1320830,194141,-35,12.0,11.0,Active,0,0
2160,2778637,354455,-31,18.0,17.0,Active,0,0
2161,1911634,333251,-35,12.0,11.0,Active,0,0
2162,1891194,172620,-34,24.0,19.0,Active,0,0
2163,2803532,202600,-32,12.0,8.0,Active,0,0
2164,2033618,337132,-35,12.0,8.0,Active,0,0
2165,2451098,269893,-33,12.0,11.0,Active,0,0
2166,1822650,247484,-40,24.0,21.0,Active,0,0
2167,2780402,452431,-38,24.0,23.0,Active,0,0
2168,2668142,428663,-31,18.0,17.0,Active,0,0
2169,2706125,133450,-41,12.0,11.0,Active,0,0
2170,2275376,422569,-32,18.0,17.0,Active,0,0
2171,2379507,207464,-32,36.0,32.0,Active,0,0
2172,2134026,391712,-35,24.0,20.0,Active,0,0
2173,2481864,364286,-41,48.0,45.0,Active,0,0
2174,1516045,201861,-34,36.0,35.0,Active,0,0
2175,1789298,335378,-31,48.0,45.0,Active,0,0
2176,1979182,157154,-38,24.0,20.0,Active,0,0
2177,1664080,160550,-36,24.0,22.0,Active,0,0
2178,1830645,168604,-31,12.0,12.0,Signed,0,0
2179,2007356,217720,-33,6.0,5.0,Active,0,0
2180,2784143,306045,-31,24.0,6.0,Active,0,0
2181,1285157,171892,-41,12.0,11.0,Active,0,0
2182,1508957,107851,-33,48.0,45.0,Active,0,0
2183,2307374,343306,-39,24.0,18.0,Active,0,0
2184,1189414,449184,-32,24.0,6.0,Active,0,0
2185,1110066,114510,-41,24.0,11.0,Active,0,0
2186,1568500,451346,-38,36.0,21.0,Active,0,0
2187,1374642,189287,-39,14.0,0.0,Completed,0,0
2188,1686404,298333,-34,24.0,8.0,Active,0,0
2189,1752637,125032,-33,24.0,6.0,Active,0,0
2190,1239632,219388,-54,24.0,18.0,Active,0,0
2191,2538019,410397,-49,24.0,7.0,Active,0,0
2192,2202827,354845,-46,12.0,5.0,Active,0,0
2193,2284065,255712,-44,12.0,2.0,Active,0,0
2194,2622886,193234,-44,24.0,18.0,Active,0,0
2195,1310254,140977,-48,12.0,2.0,Active,0,0
2196,2293437,321484,-46,24.0,18.0,Active,0,0
2197,2427720,437328,-46,24.0,18.0,Active,0,0
2198,1032479,191948,-44,14.0,6.0,Active,0,0
2199,1282523,255698,-44,14.0,5.0,Active,0,0
2200,1243994,193331,-52,24.0,18.0,Active,0,0
2201,2673222,368468,-46,24.0,18.0,Active,0,0
2202,1675586,177029,-53,24.0,18.0,Active,0,0
2203,2249591,402979,-54,10.0,2.0,Active,0,0
2204,2631535,366834,-45,24.0,18.0,Active,0,0
2205,1716975,135183,-44,24.0,18.0,Active,0,0
2206,1749968,174740,-44,12.0,4.0,Active,0,0
2207,2391325,397069,-44,10.0,2.0,Active,0,0
2208,1210466,415050,-46,24.0,18.0,Active,0,0
2209,1569456,364027,-44,24.0,8.0,Active,0,0
2210,1079158,252155,-48,24.0,4.0,Active,0,0
2211,2797265,264521,-44,24.0,18.0,Active,0,0
2212,2586746,251736,-49,12.0,3.0,Active,0,0
2213,2526224,222094,-48,14.0,6.0,Active,0,0
2214,1058487,184536,-48,9.0,2.0,Active,0,0
2215,2309393,441920,-52,48.0,19.0,Active,0,0
2216,1564706,125796,-53,30.0,3.0,Active,10,10
2217,1926124,439639,-47,48.0,12.0,Active,0,0
2218,2120907,248027,-50,48.0,18.0,Active,0,0
2219,2141153,355155,-46,7.0,0.0,Completed,0,0
2220,2259879,292777,-48,48.0,14.0,Active,0,0
2221,1294315,360943,-54,24.0,23.0,Active,0,0
2222,1377015,129927,-45,24.0,19.0,Active,0,0
2223,1568500,451346,-52,36.0,35.0,Active,0,0
2224,1082323,417051,-46,48.0,11.0,Active,0,0
2225,2218071,138828,-48,13.0,7.0,Active,7,7
2226,2583625,401070,-50,24.0,20.0,Active,0,0
2227,2842904,322324,-47,14.0,7.0,Active,0,0
2228,1011548,269543,-46,47.0,8.0,Active,0,0
2229,2527579,184657,-45,12.0,12.0,Active,0,0
2230,1335728,201302,-46,10.0,4.0,Active,0,0
2231,1776083,172154,-49,36.0,36.0,Active,0,0
2232,1510537,138700,-45,36.0,34.0,Active,0,0
2233,2775459,229566,-51,36.0,35.0,Active,0,0
2234,1396418,328394,-46,48.0,47.0,Active,0,0
2235,1159592,189930,-47,36.0,34.0,Active,0,0
2236,1740316,133512,-53,24.0,19.0,Active,0,0
2237,1836652,354691,-45,7.0,7.0,Active,0,0
2238,2836466,180501,-47,48.0,46.0,Active,0,0
2239,2275831,127577,-48,36.0,33.0,Active,0,0
2240,2335109,132391,-53,36.0,35.0,Active,0,0
2241,2507684,300195,-48,48.0,21.0,Active,0,0
2242,1576829,259979,-47,24.0,19.0,Active,0,0
2243,2661192,313882,-55,48.0,14.0,Active,0,0
2244,1895327,377207,-47,48.0,12.0,Active,5,5
2245,1964265,257358,-53,7.0,2.0,Active,0,0
2246,1794175,383604,-47,9.0,6.0,Active,0,0
2247,1951686,260237,-50,30.0,3.0,Active,0,0
2248,2225327,146835,-46,48.0,17.0,Active,0,0
2249,1590643,123552,-49,30.0,2.0,Active,0,0
2250,2011516,170893,-46,30.0,2.0,Active,0,0
2251,1257877,286368,-46,48.0,11.0,Active,0,0
2252,2562793,287880,-46,7.0,0.0,Active,1105,0
2253,1406963,434028,-39,24.0,9.0,Active,0,0
2254,1387501,266550,-35,24.0,9.0,Active,0,0
2255,1998776,367928,-40,24.0,8.0,Active,0,0
2256,1391611,239070,-35,24.0,7.0,Active,0,0
2257,1363698,163300,-34,24.0,9.0,Active,0,0
2258,1151385,228391,-41,24.0,7.0,Active,0,0
2259,2763452,313905,-35,24.0,9.0,Active,0,0
2260,2663211,316177,-33,24.0,8.0,Active,0,0
2261,2138833,240584,-35,24.0,9.0,Active,0,0
2262,1194898,256827,-33,24.0,10.0,Active,0,0
2263,2462288,182173,-34,24.0,10.0,Active,0,0
2264,2142362,222292,-38,24.0,10.0,Active,0,0
2265,1280145,205685,-34,24.0,10.0,Active,0,0
2266,1156360,339131,-37,24.0,10.0,Active,0,0
2267,1672750,189792,-37,14.0,0.0,Completed,0,0
2268,2621785,204376,-40,24.0,10.0,Active,0,0
2269,2445498,200119,-35,24.0,9.0,Active,0,0
2270,2788094,380605,-36,24.0,10.0,Active,0,0
2271,1052371,413181,-43,24.0,9.0,Active,0,0
2272,2690883,321220,-41,24.0,10.0,Active,0,0
2273,1267617,267869,-42,15.0,1.0,Active,0,0
2274,2642838,235413,-33,24.0,9.0,Active,0,0
2275,1431906,305871,-40,12.0,0.0,Completed,0,0
2276,1875477,132672,-34,24.0,9.0,Active,0,0
2277,1769044,300114,-40,24.0,9.0,Active,4,4
2278,1831395,196776,-40,14.0,3.0,Active,0,0
2279,2208489,419897,-37,24.0,8.0,Active,0,0
2280,2831746,182971,-34,14.0,3.0,Active,0,0
2281,2458009,270617,-40,12.0,1.0,Active,0,0
2282,2178792,405957,-37,24.0,9.0,Active,0,0
2283,2320160,194827,-42,24.0,9.0,Active,0,0
2284,2804640,257906,-43,24.0,7.0,Active,0,0
2285,2644641,157748,-33,24.0,9.0,Active,0,0
2286,1277628,386092,-33,24.0,8.0,Active,0,0
2287,2831986,371570,-37,24.0,8.0,Active,0,0
2288,2330973,139673,-43,24.0,8.0,Active,0,0
2289,2228483,455789,-36,24.0,7.0,Active,0,0
2290,1449019,143678,-37,24.0,7.0,Active,0,0
2291,1756777,152954,-36,24.0,8.0,Active,0,0
2292,2436581,336681,-37,24.0,7.0,Active,0,0
2293,2643304,246623,-39,14.0,2.0,Active,0,0
2294,1942253,276438,-33,24.0,8.0,Active,0,0
2295,2333255,216308,-35,17.0,0.0,Completed,0,0
2296,1053653,229929,-35,24.0,9.0,Active,0,0
2297,1732580,385003,-34,24.0,7.0,Active,0,0
2298,2226468,344963,-35,12.0,0.0,Completed,0,0
2299,1493455,147764,-43,24.0,7.0,Active,0,0
2300,2411974,217658,-34,24.0,9.0,Active,0,0
2301,1776307,174940,-36,24.0,9.0,Active,0,0
2302,1918899,167377,-36,24.0,10.0,Active,0,0
2303,1542254,266538,-37,24.0,8.0,Active,0,0
2304,2192946,261756,-35,14.0,0.0,Completed,0,0
2305,1515499,431158,-33,14.0,0.0,Completed,0,0
2306,1416650,372627,-41,24.0,8.0,Active,0,0
2307,1832592,294200,-36,16.0,0.0,Completed,0,0
2308,2378723,243619,-42,24.0,8.0,Active,0,0
2309,2404561,427968,-36,24.0,7.0,Active,3,3
2310,1181206,430936,-36,24.0,9.0,Active,0,0
2311,1797756,322111,-43,24.0,8.0,Active,0,0
2312,2759339,448658,-34,24.0,8.0,Active,0,0
2313,1970676,448874,-35,24.0,7.0,Active,0,0
2314,1396089,386579,-34,24.0,9.0,Active,0,0
2315,2693329,334395,-41,24.0,9.0,Active,0,0
2316,2106881,111425,-41,24.0,8.0,Active,0,0
2317,2235900,184145,-8,18.0,15.0,Active,0,0
2318,2272389,218737,-10,6.0,0.0,Completed,0,0
2319,1868882,329004,-6,24.0,18.0,Active,0,0
2320,1740179,425840,-14,24.0,21.0,Active,0,0
2321,2094457,411079,-12,12.0,9.0,Active,0,0
2322,2141362,443439,-10,12.0,11.0,Active,0,0
2323,2583117,270204,-15,1.0,0.0,Completed,0,0
2324,2102298,316602,-9,8.0,3.0,Active,0,0
2325,1989733,174151,-12,10.0,8.0,Active,0,0
2326,2796875,238927,-10,12.0,7.0,Active,0,0
2327,1329807,227727,-10,16.0,10.0,Active,0,0
2328,2224711,306187,-14,12.0,7.0,Active,0,0
2329,2083175,229867,-11,24.0,19.0,Active,0,0
2330,1500631,297985,-12,10.0,7.0,Active,0,0
2331,1905914,383570,-13,18.0,15.0,Active,0,0
2332,1462964,122884,-17,12.0,9.0,Active,0,0
2333,2727419,243257,-21,24.0,21.0,Active,0,0
2334,2054112,177886,-20,6.0,0.0,Completed,0,0
2335,1720944,212589,-14,4.0,0.0,Completed,0,0
2336,1249559,307893,-19,18.0,13.0,Active,0,0
2337,2586788,209175,-12,18.0,10.0,Active,0,0
2338,1467833,432079,-14,12.0,9.0,Active,0,0
2339,1251998,105446,-19,12.0,9.0,Active,0,0
2340,1735892,401907,-11,14.0,10.0,Active,0,0
2341,1891751,445416,-18,14.0,10.0,Active,0,0
2342,2843458,168168,-15,14.0,10.0,Active,0,0
2343,2107914,376662,-11,18.0,11.0,Active,0,0
2344,1373228,281092,-20,8.0,0.0,Active,0,0
2345,1008277,453713,-19,12.0,7.0,Active,0,0
2346,1819764,176826,-11,12.0,4.0,Active,0,0
2347,1817826,450833,-17,8.0,0.0,Active,0,0
2348,2776219,266409,-17,8.0,2.0,Active,0,0
2349,1712138,359590,-21,6.0,3.0,Active,0,0
2350,2247114,207110,-13,12.0,9.0,Active,0,0
2351,2772594,349004,-14,18.0,12.0,Active,0,0
2352,2169153,244252,-20,18.0,15.0,Active,0,0
2353,1745820,126539,-12,12.0,7.0,Active,0,0
2354,2200682,350130,-12,8.0,1.0,Active,0,0
2355,1468099,110727,-18,24.0,19.0,Active,0,0
2356,2571050,282875,-12,24.0,20.0,Active,0,0
2357,1516009,289222,-13,6.0,2.0,Active,0,0
2358,1198177,111114,-15,6.0,0.0,Active,0,0
2359,2159257,369149,-15,6.0,2.0,Active,0,0
2360,1209671,340219,-20,6.0,1.0,Active,0,0
2361,2707301,407132,-14,12.0,9.0,Active,0,0
2362,2705144,184504,-12,14.0,11.0,Active,0,0
2363,1239566,107141,-15,10.0,2.0,Active,0,0
2364,1102663,384250,-19,14.0,12.0,Active,0,0
2365,2726516,270092,-15,24.0,18.0,Active,0,0
2366,1949737,395295,-17,24.0,22.0,Active,0,0
2367,1436666,173149,-15,24.0,17.0,Active,0,0
2368,1414139,174963,-13,14.0,11.0,Active,0,0
2369,2204472,271076,-13,18.0,14.0,Active,0,0
2370,2299465,132074,-17,24.0,21.0,Active,0,0
2371,1919481,111786,-15,16.0,14.0,Active,0,0
2372,1621953,312950,-20,6.0,0.0,Completed,0,0
2373,1059058,407602,-20,24.0,21.0,Active,0,0
2374,1180051,445868,-18,10.0,4.0,Active,0,0
2375,2205976,212510,-14,24.0,21.0,Active,0,0
2376,1643416,226916,-19,24.0,21.0,Active,0,0
2377,1919966,399609,-13,24.0,21.0,Active,0,0
2378,1192386,254833,-14,18.0,13.0,Active,0,0
2379,1541443,391247,-17,6.0,1.0,Active,0,0
2380,2641528,311811,-11,24.0,18.0,Active,0,0
2381,1057216,248533,-47,24.0,11.0,Active,0,0
2382,2090624,244484,-46,24.0,11.0,Active,0,0
2383,2340312,379402,-43,24.0,12.0,Active,0,0
2384,2059168,374010,-39,24.0,11.0,Active,0,0
2385,1498535,209952,-37,24.0,12.0,Active,0,0
2386,2002673,225718,-38,24.0,12.0,Active,0,0
2387,2305993,118632,-38,24.0,12.0,Active,0,0
2388,1927799,293421,-37,24.0,12.0,Active,0,0
2389,2076097,435223,-37,24.0,13.0,Active,0,0
2390,2560487,431511,-47,24.0,13.0,Active,0,0
2391,2106155,186637,-41,24.0,12.0,Active,0,0
2392,1355723,280175,-37,24.0,12.0,Active,0,0
2393,2317648,214346,-39,24.0,12.0,Active,0,0
2394,1692635,387464,-44,12.0,4.0,Active,0,0
2395,1255811,300966,-45,24.0,13.0,Active,0,0
2396,1919184,420031,-39,24.0,13.0,Active,0,0
2397,2293916,127650,-38,24.0,13.0,Active,0,0
2398,1469192,333902,-45,24.0,13.0,Active,0,0
2399,1010218,393668,-37,24.0,12.0,Active,0,0
2400,2824406,192882,-38,24.0,12.0,Active,0,0
2401,1920036,351327,-40,24.0,12.0,Active,0,0
2402,2612921,382987,-42,24.0,12.0,Active,0,0
2403,1487122,191853,-43,24.0,12.0,Active,0,0
2404,2586650,186879,-43,24.0,12.0,Active,0,0
2405,2305099,227013,-46,24.0,13.0,Active,0,0
2406,1305557,379709,-40,24.0,13.0,Active,0,0
2407,1382481,163257,-37,24.0,12.0,Active,0,0
2408,1536019,417951,-37,24.0,12.0,Active,0,0
2409,1363861,125882,-38,24.0,1.0,Active,0,0
2410,1636542,118350,-45,24.0,12.0,Active,0,0
2411,2785457,310485,-47,24.0,12.0,Active,0,0
2412,2709207,262648,-41,24.0,11.0,Active,0,0
2413,2107710,228837,-41,11.0,0.0,Completed,0,0
2414,1100763,306985,-41,24.0,12.0,Active,0,0
2415,1012415,188442,-38,11.0,0.0,Active,0,0
2416,1756477,203733,-45,24.0,11.0,Active,0,0
2417,2159030,108516,-40,24.0,12.0,Active,0,0
2418,1722763,326092,-40,14.0,6.0,Active,0,0
2419,2011832,392778,-39,24.0,14.0,Active,0,0
2420,2165198,169781,-37,24.0,14.0,Active,0,0
2421,2049275,121313,-41,24.0,14.0,Active,0,0
2422,1258054,236383,-45,12.0,2.0,Active,0,0
2423,2560810,411314,-38,24.0,14.0,Active,0,0
2424,2270692,188971,-40,24.0,14.0,Active,0,0
2425,2523344,406189,-42,12.0,4.0,Active,0,0
2426,1912842,297473,-41,24.0,13.0,Active,0,0
2427,1826397,269383,-41,14.0,6.0,Active,0,0
2428,1901364,375280,-43,24.0,11.0,Active,0,0
2429,2743559,338128,-38,24.0,12.0,Active,0,0
2430,1591394,262023,-40,24.0,12.0,Active,0,0
2431,2636252,367262,-38,12.0,0.0,Completed,0,0
2432,2015026,415618,-38,24.0,12.0,Active,0,0
2433,2578473,245755,-41,24.0,1.0,Active,0,0
2434,1565786,248561,-43,24.0,12.0,Active,0,0
2435,1769581,325896,-37,24.0,12.0,Active,0,0
2436,1685743,385168,-37,24.0,12.0,Active,0,0
2437,1839006,234225,-47,24.0,12.0,Active,0,0
2438,1940023,379688,-41,24.0,12.0,Active,0,0
2439,2307567,151747,-45,24.0,12.0,Active,0,0
2440,1404886,224890,-41,12.0,1.0,Active,0,0
2441,1999280,119195,-38,24.0,12.0,Active,0,0
2442,1100952,385548,-40,24.0,12.0,Active,0,0
2443,2816694,447105,-37,24.0,12.0,Active,0,0
2444,2690941,423108,-43,24.0,12.0,Active,0,0
2445,2164294,370025,-34,24.0,8.0,Active,0,0
2446,1765841,377158,-37,24.0,9.0,Active,0,0
2447,1881966,418592,-43,24.0,8.0,Active,0,0
2448,2228888,152458,-36,24.0,8.0,Active,0,0
2449,2557721,408218,-33,24.0,9.0,Active,0,0
2450,1355600,215317,-33,24.0,7.0,Active,0,0
2451,2542739,260748,-42,16.0,0.0,Completed,0,0
2452,2745026,209040,-37,16.0,0.0,Completed,0,0
2453,2078093,149164,-43,24.0,7.0,Active,0,0
2454,1409622,393768,-41,24.0,7.0,Active,0,0
2455,2258398,148947,-34,24.0,8.0,Active,0,0
2456,2189335,105897,-35,24.0,8.0,Active,0,0
2457,2463253,191395,-36,24.0,8.0,Active,0,0
2458,1117210,446310,-43,11.0,0.0,Completed,0,0
2459,2617059,424856,-42,24.0,8.0,Active,0,0
2460,2541544,373517,-36,24.0,8.0,Active,0,0
2461,1105056,288723,-34,24.0,8.0,Active,0,0
2462,1799383,334794,-33,24.0,8.0,Active,0,0
2463,1131217,303008,-34,24.0,8.0,Active,0,0
2464,2001400,137274,-37,24.0,8.0,Active,0,0
2465,2404044,355308,-36,24.0,7.0,Active,0,0
2466,1290126,127707,-33,24.0,9.0,Active,0,0
2467,1595565,310573,-42,24.0,10.0,Active,0,0
2468,1392846,107929,-35,24.0,8.0,Active,0,0
2469,2485675,371163,-34,24.0,8.0,Active,0,0
2470,1054300,390729,-33,12.0,1.0,Active,0,0
2471,2001740,212763,-43,24.0,8.0,Active,0,0
2472,2101705,137060,-35,14.0,3.0,Active,0,0
2473,2152528,291123,-37,17.0,0.0,Active,0,0
2474,2356548,283582,-41,24.0,8.0,Active,0,0
2475,2660313,412336,-38,24.0,8.0,Active,0,0
2476,1737137,290342,-35,24.0,7.0,Active,0,0
2477,1789694,148577,-35,24.0,8.0,Active,0,0
2478,1289307,318794,-33,24.0,7.0,Active,0,0
2479,2225202,192751,-35,24.0,9.0,Active,0,0
2480,2566988,310686,-36,24.0,10.0,Active,0,0
2481,1689268,142482,-36,24.0,9.0,Active,0,0
2482,2283710,376522,-42,24.0,7.0,Active,0,0
2483,2252888,366466,-42,24.0,8.0,Active,0,0
2484,2642792,317820,-37,24.0,9.0,Active,0,0
2485,1397978,151143,-35,24.0,8.0,Active,0,0
2486,2309224,385177,-33,24.0,7.0,Active,0,0
2487,2022847,325648,-33,18.0,4.0,Active,0,0
2488,1302832,333645,-39,14.0,2.0,Active,0,0
2489,2044823,136521,-36,14.0,3.0,Active,0,0
2490,1434835,424622,-36,24.0,7.0,Active,0,0
2491,2073960,130841,-33,24.0,7.0,Active,0,0
2492,2111097,304600,-38,24.0,8.0,Active,0,0
2493,2826969,343468,-40,24.0,8.0,Active,0,0
2494,1709861,350073,-33,24.0,8.0,Active,0,0
2495,1952588,442846,-42,24.0,8.0,Active,0,0
2496,1080127,427854,-41,24.0,7.0,Active,2,2
2497,2179883,254625,-35,24.0,8.0,Active,0,0
2498,1740834,123974,-34,24.0,8.0,Active,0,0
2499,2682850,259839,-34,24.0,7.0,Active,0,0
2500,1118727,329303,-37,24.0,9.0,Active,0,0
2501,1485365,132498,-34,24.0,8.0,Active,0,0
2502,1675395,333712,-37,24.0,8.0,Active,0,0
2503,1624823,401972,-43,12.0,1.0,Active,0,0
2504,2523538,402246,-39,24.0,8.0,Active,0,0
2505,1084216,228599,-33,24.0,7.0,Active,0,0
2506,2002756,199925,-34,24.0,7.0,Active,0,0
2507,1444898,202925,-41,24.0,8.0,Active,0,0
2508,1423219,387892,-42,24.0,8.0,Active,0,0
2509,2583581,366634,-39,48.0,35.0,Active,0,0
2510,2115829,138690,-41,12.0,10.0,Active,0,0
2511,2166564,127125,-41,24.0,17.0,Active,0,0
2512,1821412,220353,-43,12.0,7.0,Active,0,0
2513,1775223,301311,-40,48.0,47.0,Active,0,0
2514,1624716,344038,-42,36.0,28.0,Active,0,0
2515,2744855,307743,-40,18.0,16.0,Active,0,0
2516,2011638,306490,-40,48.0,48.0,Active,0,0
2517,1435795,441174,-43,12.0,9.0,Active,0,0
2518,1931881,286035,-39,36.0,33.0,Active,0,0
2519,2677179,156924,-43,24.0,21.0,Active,0,0
2520,2300061,121058,-38,12.0,12.0,Active,0,0
2521,1450389,248506,-45,48.0,4.0,Active,0,0
2522,2642070,293022,-42,24.0,21.0,Active,0,0
2523,1950219,238934,-39,48.0,4.0,Active,0,0
2524,1032960,124946,-38,12.0,6.0,Active,0,0
2525,2426093,455535,-43,12.0,5.0,Active,0,0
2526,2261880,254390,-48,12.0,12.0,Active,0,0
2527,2174572,342960,-42,24.0,22.0,Active,0,0
2528,1103817,256334,-48,24.0,23.0,Active,0,0
2529,2805784,423358,-40,36.0,36.0,Approved,0,0
2530,2801598,229844,-39,36.0,35.0,Active,0,0
2531,2472131,223673,-41,48.0,3.0,Active,0,0
2532,1894403,266542,-44,48.0,47.0,Active,0,0
2533,2027470,391768,-48,48.0,47.0,Active,0,0
2534,2254476,190226,-43,24.0,24.0,Active,0,0
2535,1211956,254550,-38,12.0,9.0,Active,0,0
2536,2556673,206055,-42,7.0,0.0,Active,0,0
2537,1514745,254618,-40,24.0,13.0,Active,0,0
2538,1471646,201148,-45,36.0,28.0,Active,0,0
2539,2697799,301369,-38,36.0,28.0,Active,15,15
2540,2299278,273363,-46,48.0,10.0,Active,0,0
2541,2342471,245748,-48,48.0,14.0,Active,0,0
2542,1492278,131159,-40,12.0,12.0,Active,0,0
2543,1635343,182824,-42,12.0,7.0,Active,0,0
2544,1209943,274010,-41,48.0,48.0,Approved,0,0
2545,2843340,451355,-38,12.0,10.0,Active,0,0
2546,2004072,104810,-41,24.0,21.0,Active,0,0
2547,2524746,213027,-39,24.0,23.0,Active,0,0
2548,1789381,196304,-45,12.0,6.0,Active,0,0
2549,2761742,404330,-48,12.0,11.0,Active,0,0
2550,1404913,275702,-46,18.0,16.0,Active,0,0
2551,1865894,372895,-43,24.0,18.0,Active,0,0
2552,1169552,379522,-41,48.0,45.0,Active,0,0
2553,2346376,424376,-38,12.0,6.0,Active,0,0
2554,1113567,197509,-47,48.0,4.0,Active,0,0
2555,2262767,296729,-38,48.0,6.0,Active,0,0
2556,1156072,217960,-44,12.0,8.0,Active,0,0
2557,2593270,288414,-40,48.0,6.0,Active,0,0
2558,2807679,404019,-40,12.0,3.0,Active,0,0
2559,1012622,116794,-45,24.0,18.0,Active,0,0
2560,2363598,235363,-46,12.0,8.0,Active,0,0
2561,1510537,138700,-38,36.0,27.0,Active,0,0
2562,2560598,286913,-40,48.0,12.0,Active,0,0
2563,1442894,365034,-38,12.0,7.0,Active,0,0
2564,2565471,138163,-41,12.0,7.0,Active,0,0
2565,2691467,434169,-48,12.0,10.0,Active,0,0
2566,2707775,314593,-42,36.0,36.0,Active,0,0
2567,1190326,402163,-45,60.0,53.0,Active,0,0
2568,1730386,429493,-48,36.0,36.0,Active,0,0
2569,2527074,271565,-48,12.0,11.0,Active,0,0
2570,1886876,159886,-42,49.0,11.0,Active,0,0
2571,2674343,264391,-40,12.0,5.0,Active,0,0
2572,1139597,268457,-38,12.0,12.0,Active,0,0
2573,1683085,142442,-40,48.0,38.0,Active,0,0
2574,1445507,376194,-19,18.0,16.0,Active,0,0
2575,1260773,439009,-22,24.0,22.0,Active,0,0
2576,1976783,235641,-24,18.0,16.0,Active,0,0
2577,2697151,324958,-15,3.0,0.0,Completed,0,0
2578,2220200,225786,-19,24.0,23.0,Active,0,0
2579,1443201,335477,-25,6.0,3.0,Active,0,0
2580,2248077,263788,-23,24.0,23.0,Active,0,0
2581,1347562,318688,-19,6.0,5.0,Active,0,0
2582,1043183,249375,-19,24.0,23.0,Active,0,0
2583,1690839,174156,-24,6.0,2.0,Active,0,0
2584,1565755,233385,-15,18.0,17.0,Active,0,0
2585,1181010,320188,-17,8.0,6.0,Active,0,0
2586,2275495,121544,-25,6.0,6.0,Active,0,0
2587,2132705,384463,-20,6.0,6.0,Active,0,0
2588,1334015,168847,-17,18.0,14.0,Active,0,0
2589,2345266,105874,-18,24.0,23.0,Active,0,0
2590,1856851,236730,-22,6.0,3.0,Active,0,0
2591,1906416,445692,-16,6.0,5.0,Active,0,0
2592,1556461,235225,-15,6.0,5.0,Active,0,0
2593,2203845,278497,-23,18.0,18.0,Active,0,0
2594,2736605,435166,-19,6.0,6.0,Active,0,0
2595,2558573,249641,-17,6.0,5.0,Active,0,0
2596,2342557,200588,-25,12.0,8.0,Active,0,0
2597,1039637,437042,-23,18.0,14.0,Active,0,0
