,SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
893,296586,5715597,Active,currency 1,-452,0,966.0,,,0,112500.0,105241.5,0.0,0.0,Credit card,-30,
894,296586,5715598,Closed,currency 1,-1652,0,-1288.0,-1288.0,,0,67500.0,0.0,,0.0,Credit card,-1285,0.0
895,296586,5715599,Closed,currency 1,-1566,0,-1382.0,-1378.0,10634.355,0,57912.48,0.0,0.0,0.0,Consumer credit,-1348,
896,296586,5715600,Closed,currency 1,-359,0,-55.0,-55.0,0.0,0,77239.035,0.0,0.0,0.0,Consumer credit,-50,0.0
897,190334,5715601,Closed,currency 1,-1988,0,-1960.0,-1960.0,,0,13500.0,0.0,0.0,0.0,Credit card,-833,
898,190334,5715603,Active,currency 1,-1218,0,30956.0,,,0,216000.0,15457.5,0.0,0.0,Consumer credit,-495,
899,190334,5715604,Active,currency 1,-372,0,935.0,,,0,225000.0,200002.5,0.0,0.0,Credit card,-30,0.0
900,190334,5715605,Closed,currency 1,-1364,0,-1180.0,-1210.0,,0,19935.0,0.0,,0.0,Consumer credit,-1210,0.0
901,190334,5715606,Closed,currency 1,-2108,0,-1559.0,-1559.0,,0,67815.0,0.0,,0.0,Consumer credit,-1177,16200.0
902,190334,5715607,Closed,currency 1,-2320,0,-1953.0,-1953.0,0.0,0,64851.75,0.0,0.0,0.0,Consumer credit,-1155,16200.0
903,190334,5715608,Closed,currency 1,-1691,0,-1326.0,-1357.0,0.0,0,43357.5,0.0,0.0,0.0,Consumer credit,-1356,
904,190334,5715609,Active,currency 1,-1578,0,,,2132.82,0,162000.0,0.0,162000.0,0.0,Credit card,-36,0.0
905,190334,5715610,Active,currency 1,-518,0,1309.0,,0.0,0,1800000.0,,,0.0,Consumer credit,-28,0.0
906,157377,5715611,Closed,currency 1,-2349,0,-2164.0,-2152.0,,0,23845.5,0.0,0.0,0.0,Consumer credit,-848,
907,157377,5715612,Closed,currency 1,-1353,0,-1198.0,-1203.0,,0,42750.0,0.0,0.0,0.0,Consumer credit,-1202,
908,157377,5715613,Active,currency 1,-41,0,1206.0,,,0,900000.0,539847.0,0.0,0.0,Consumer credit,-8,
909,157377,5715614,Closed,currency 1,-2348,0,-2164.0,-2164.0,,0,23845.5,0.0,,0.0,Consumer credit,-1206,
910,157377,5715615,Active,currency 1,-1140,0,-957.0,,,0,19350.0,0.0,,0.0,Consumer credit,-428,
911,157377,5715616,Closed,currency 1,-806,0,-441.0,-413.0,,0,122872.5,,,0.0,Consumer credit,-406,
912,157377,5715617,Active,currency 1,-211,0,93.0,,,0,76207.5,,,0.0,Consumer credit,-7,
913,157377,5715618,Closed,currency 1,-2303,0,,-376.0,0.0,0,13500.0,0.0,0.0,0.0,Credit card,-286,
914,157377,5715619,Closed,currency 1,-2239,0,-1909.0,-1909.0,63.0,0,80415.0,,,0.0,Consumer credit,-1904,
915,157377,5715620,Closed,currency 1,-1709,0,-1526.0,-1526.0,5202.045,0,30465.0,0.0,0.0,0.0,Consumer credit,-1526,
916,157377,5715621,Closed,currency 1,-1559,0,-1254.0,-1254.0,0.0,0,167112.0,,,0.0,Consumer credit,-1252,
917,157377,5715622,Active,currency 1,-232,0,77.0,,0.0,0,249834.6,80763.435,0.0,0.0,Consumer credit,-6,
918,157377,5715623,Active,currency 1,-21,0,344.0,,0.0,0,15705.0,15705.0,0.0,0.0,Consumer credit,-19,
919,250967,5715624,Active,currency 1,-706,0,1073.0,,,0,0.0,0.0,0.0,0.0,Credit card,-5,
920,250967,5715625,Closed,currency 1,-658,0,-348.0,-442.0,,0,44910.0,0.0,,0.0,Consumer credit,-383,
921,250967,5715626,Active,currency 1,-193,0,538.0,,,0,509400.0,405516.465,,0.0,Consumer credit,-1,
922,250967,5715628,Closed,currency 1,-2395,0,-2030.0,-2029.0,0.0,0,31549.5,,,0.0,Consumer credit,-2027,
923,250967,5715629,Closed,currency 1,-1394,0,-663.0,-663.0,15813.0,0,372505.5,0.0,0.0,0.0,Consumer credit,-571,
924,104261,5715630,Active,currency 1,-587,0,872.0,,,0,450000.0,317925.0,0.0,0.0,Consumer credit,-6,14301.0
925,388017,5715632,Closed,currency 1,-1949,0,-123.0,-203.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-125,13396.5
926,388017,5715633,Closed,currency 1,-2461,0,-2373.0,-2371.0,,0,30357.0,,,0.0,Consumer credit,-2076,13396.5
927,388017,5715634,Active,currency 1,-2461,0,,,0.0,0,126000.0,0.0,0.0,0.0,Credit card,-9,0.0
928,388017,5715635,Closed,currency 1,-376,0,-284.0,-284.0,0.0,0,25137.0,0.0,0.0,0.0,Consumer credit,-284,13396.5
929,388017,5715636,Active,currency 1,-49,0,74.0,,0.0,0,50452.83,38290.5,0.0,0.0,Consumer credit,-8,13396.5
930,213544,5715637,Active,currency 1,-79,0,133.0,,,0,30606.84,20968.245,,0.0,Consumer credit,-12,
931,213544,5715638,Closed,currency 1,-1105,0,722.0,-147.0,,0,1575000.0,0.0,0.0,0.0,Consumer credit,-120,
932,213544,5715639,Closed,currency 1,-1231,0,-1047.0,-1049.0,,0,80374.5,0.0,0.0,0.0,Consumer credit,-1049,
933,213544,5715640,Closed,currency 1,-1761,0,-1215.0,-1257.0,,0,278019.0,0.0,0.0,0.0,Consumer credit,-703,
934,213544,5715641,Active,currency 1,-63,0,760.0,,,0,261000.0,253489.5,0.0,0.0,Consumer credit,-21,
935,213544,5715642,Closed,currency 1,-1593,0,-1226.0,-1226.0,5337.18,0,73669.5,0.0,0.0,0.0,Consumer credit,-1225,
936,380677,5715645,Active,currency 1,-2659,30,-2353.0,,,0,57024.0,0.0,,58.5,Consumer credit,-493,
937,380677,5715647,Closed,currency 1,-1136,0,-984.0,-1013.0,,0,111818.34,0.0,,0.0,Consumer credit,-743,
938,380677,5715648,Closed,currency 1,-1136,0,-1072.0,-1057.0,,0,95157.0,0.0,0.0,0.0,Consumer credit,-806,
939,380677,5715649,Active,currency 1,-539,0,922.0,,,0,490500.0,358384.5,0.0,0.0,Consumer credit,-12,
940,380677,5715650,Closed,currency 1,-1135,0,-953.0,-1071.0,0.0,0,95157.0,,,0.0,Consumer credit,-1071,
941,380677,5715651,Active,currency 1,-493,0,,,14637.645,0,321750.0,318006.0,3740.22,0.0,Credit card,-16,
942,380677,5715652,Active,currency 1,-156,0,28.0,,0.0,0,22860.0,8019.0,0.0,0.0,Consumer credit,-33,
943,181753,5715653,Closed,currency 1,-1844,0,-1569.0,-1781.0,,0,50418.0,0.0,0.0,0.0,Consumer credit,-1606,
944,181753,5715654,Closed,currency 1,-1702,0,-1488.0,-1488.0,,0,135000.0,0.0,,0.0,Consumer credit,-1484,
945,335098,5715656,Active,currency 1,-448,0,282.0,,,0,292500.0,136111.5,0.0,0.0,Consumer credit,-18,
946,335098,5715657,Active,currency 1,-1356,0,829.0,,,0,270000.0,230301.0,0.0,0.0,Credit card,-22,
947,335098,5715658,Closed,currency 1,-1555,0,-459.0,-459.0,,0,752508.0,,,0.0,Consumer credit,-449,
948,335098,5715659,Closed,currency 1,-2028,0,,-217.0,,0,1575000.0,0.0,,0.0,Consumer credit,-216,
949,206782,5715660,Closed,currency 1,-825,0,-644.0,-644.0,,0,28660.5,0.0,0.0,0.0,Consumer credit,-643,
950,206782,5715661,Closed,currency 1,-1973,0,-1607.0,-1607.0,,0,126400.5,,,0.0,Consumer credit,-1607,
951,206782,5715662,Closed,currency 1,-1707,0,-1222.0,-1222.0,,0,293593.5,,,0.0,Consumer credit,-1222,
952,306329,5715663,Closed,currency 1,-404,0,-102.0,-102.0,,0,191565.0,0.0,0.0,0.0,Consumer credit,-97,
953,306329,5715664,Closed,currency 1,-405,0,-102.0,-77.0,,0,191565.0,,,0.0,Consumer credit,-70,
954,127759,5715666,Closed,currency 1,-558,0,1268.0,-286.0,,0,3764646.0,0.0,,0.0,Consumer credit,-285,
955,127759,5715667,Active,currency 1,-524,0,1302.0,,,0,1125000.0,0.0,,0.0,Consumer credit,-1,
956,127759,5715668,Closed,currency 1,-981,0,-673.0,-673.0,0.0,0,187029.0,,,0.0,Consumer credit,-671,
957,240790,5715670,Closed,currency 1,-1873,0,-49.0,-21.0,,0,509850.0,0.0,0.0,0.0,Consumer credit,-16,0.0
958,240790,5715671,Closed,currency 1,-1438,0,-1348.0,-1348.0,,0,22365.0,0.0,0.0,0.0,Consumer credit,-1348,0.0
959,240790,5715672,Closed,currency 1,-2440,0,-2306.0,-679.0,,0,17505.0,0.0,0.0,0.0,Consumer credit,-597,0.0
960,240790,5715673,Closed,currency 1,-1477,0,-1295.0,-1274.0,,0,35100.0,0.0,0.0,0.0,Consumer credit,-1274,0.0
961,138133,5715674,Closed,currency 1,-2673,0,-2125.0,-2248.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-1423,
962,138133,5715675,Closed,currency 1,-2505,0,-2415.0,-2415.0,,0,23917.5,,,0.0,Consumer credit,-2411,
963,138133,5715676,Active,currency 1,-1092,0,-909.0,,,0,225000.0,,,0.0,Credit card,-972,
964,138133,5715677,Closed,currency 1,-2668,0,-841.0,-888.0,0.0,0,1462950.0,,,0.0,Car loan,-875,
965,138133,5715678,Active,currency 1,-845,0,981.0,,0.0,0,2606850.0,1441183.5,0.0,0.0,Car loan,-15,
966,138133,5715679,Active,currency 1,-755,0,,,0.0,0,243000.0,22815.0,220183.74,0.0,Credit card,-15,
967,138133,5715680,Active,currency 1,-539,0,,,0.0,0,182250.0,0.0,182250.0,0.0,Credit card,-23,
968,429972,5715681,Closed,currency 1,-630,0,12793.0,-78.0,,0,135000.0,0.0,,0.0,Credit card,-11,
969,429972,5715682,Active,currency 1,-504,0,31054.0,,,0,157500.0,153413.82,4086.18,0.0,Credit card,-7,
970,429972,5715683,Active,currency 1,-85,0,462.0,,,0,299160.0,272124.765,,0.0,Consumer credit,-7,
971,429972,5715684,Closed,currency 1,-188,0,-127.0,-127.0,,0,182286.0,0.0,,0.0,Consumer credit,-77,
972,429972,5715686,Active,currency 1,-42,0,27403.0,,,0,90000.0,74938.5,,0.0,Credit card,-5,
973,429972,5715687,Closed,currency 1,-740,0,-132.0,-253.0,0.0,0,152932.05,0.0,0.0,0.0,Consumer credit,-252,
974,429972,5715688,Active,currency 1,-460,0,,,0.0,0,157500.0,153409.5,4086.18,0.0,Credit card,-16,
975,429972,5715689,Active,currency 1,-274,0,822.0,,0.0,0,540000.0,350163.0,0.0,0.0,Consumer credit,-29,
976,325662,5715691,Active,currency 1,-582,0,3228.0,,,0,360000.0,368302.5,0.0,0.0,Credit card,-5,
977,325662,5715692,Active,currency 1,-20,0,286.0,,0.0,0,45567.0,45567.0,0.0,0.0,Consumer credit,-19,
978,453027,5715694,Closed,currency 1,-1495,0,-1322.0,-1322.0,,0,97119.0,0.0,0.0,0.0,Consumer credit,-779,5895.0
979,453027,5715696,Closed,currency 1,-1196,0,-830.0,-664.0,,0,30888.0,0.0,0.0,0.0,Consumer credit,-643,0.0
980,453027,5715697,Active,currency 1,-101,0,630.0,,,0,772200.0,699061.5,,0.0,Consumer credit,-6,5895.0
981,453027,5715698,Closed,currency 1,-1193,0,-581.0,-581.0,0.0,0,130030.2,0.0,0.0,0.0,Consumer credit,-575,41967.0
982,453027,5715699,Closed,currency 1,-1144,0,,-332.0,1440.0,0,130500.0,0.0,0.0,0.0,Credit card,-228,5895.0
983,136270,5715700,Active,currency 1,-107,0,1727.0,,0.0,0,450000.0,401160.015,48839.985,0.0,Credit card,-6,58519.215
984,286870,5715701,Closed,currency 1,-2157,0,-1421.0,-1421.0,,0,59931.0,,,0.0,Consumer credit,-1413,6210.0
985,286870,5715702,Closed,currency 1,-875,0,-510.0,-510.0,,0,115789.5,0.0,,0.0,Consumer credit,-505,6210.0
986,286870,5715703,Active,currency 1,-242,0,490.0,,,0,105628.5,84181.5,,0.0,Consumer credit,-22,6210.0
987,120474,5715704,Closed,currency 1,-1023,0,-873.0,-873.0,,0,92596.5,0.0,0.0,0.0,Consumer credit,-869,
988,120474,5715705,Active,currency 1,-342,0,1043.0,,,0,180000.0,166531.5,0.0,0.0,Credit card,-41,
989,120474,5715706,Closed,currency 1,-1226,0,-927.0,-869.0,,0,102730.5,,,0.0,Consumer credit,-866,
990,120474,5715707,Closed,currency 1,-1026,0,-873.0,-813.0,,0,92596.5,,,0.0,Consumer credit,-810,
991,120474,5715708,Active,currency 1,-897,0,,,,0,360000.0,,,0.0,Credit card,-10,
992,394070,5715709,Closed,currency 1,-2147,0,-1966.0,-1966.0,,0,25335.0,0.0,0.0,0.0,Consumer credit,-681,
993,394070,5715710,Closed,currency 1,-56,0,-32.0,-14.0,,0,326835.0,,,0.0,Consumer credit,-7,
994,394070,5715711,Closed,currency 1,-2148,0,-1966.0,-1966.0,0.0,0,25335.0,0.0,0.0,0.0,Consumer credit,-681,
995,394070,5715712,Closed,currency 1,-831,0,-708.0,-708.0,0.0,0,24963.84,0.0,0.0,0.0,Consumer credit,-681,
996,394070,5715713,Closed,currency 1,-801,0,-678.0,-676.0,0.0,0,41331.735,0.0,0.0,0.0,Consumer credit,-674,
997,285342,5715714,Closed,currency 1,-110,0,468.0,-36.0,,0,188700.525,0.0,,0.0,Consumer credit,-33,
998,285342,5715715,Active,currency 1,-414,0,10464.0,,0.0,0,324000.0,,,0.0,Credit card,-133,
999,337758,5715716,Closed,currency 1,-2744,0,-2386.0,-2372.0,,0,34114.5,,,0.0,Consumer credit,-2372,
1000,337758,5715717,Closed,currency 1,-2308,0,-1195.0,-1196.0,,0,135000.0,,,0.0,Consumer credit,-1196,
1001,337758,5715718,Closed,currency 1,-1310,0,-1008.0,-953.0,,0,90000.0,,,0.0,Consumer credit,-950,
1002,287088,5715719,Closed,currency 1,-2787,0,-2512.0,-2477.0,,0,157500.0,,,0.0,Consumer credit,-2477,
1003,287088,5715721,Closed,currency 1,-2638,0,-1907.0,-2190.0,,0,279000.0,,,0.0,Consumer credit,-2190,
1004,287088,5715722,Closed,currency 1,-2517,0,-1838.0,-1838.0,,0,1703475.0,,,0.0,Credit card,-1838,
1005,287088,5715723,Active,currency 1,-1551,0,-806.0,,0.0,0,270000.0,257727.285,0.0,0.0,Credit card,-1471,
1006,220033,5715725,Active,currency 1,-362,0,1362.0,,,0,4500.0,0.0,4500.0,0.0,Credit card,-25,
1007,220033,5715727,Closed,currency 1,-2295,0,-469.0,-1545.0,,0,257863.5,,,0.0,Consumer credit,-1545,
1008,220033,5715728,Closed,currency 1,-2295,0,-469.0,-1545.0,0.0,0,450000.0,,,0.0,Consumer credit,-1545,
1009,220033,5715729,Closed,currency 1,-1483,0,343.0,-1237.0,0.0,0,675000.0,,,0.0,Consumer credit,-1237,23790.015
1010,220033,5715730,Closed,currency 1,-1477,0,9481.0,-1425.0,0.0,0,0.0,,,0.0,Credit card,-1425,0.0
1011,220033,5715731,Active,currency 1,-1238,0,589.0,,36630.0,0,1427400.0,,,0.0,Consumer credit,-19,23790.015
1012,220033,5715732,Active,currency 1,-565,0,1261.0,,17977.5,0,671850.0,,,0.0,Consumer credit,-21,23790.015
1013,220033,5715733,Closed,currency 1,-250,0,-67.0,-67.0,0.0,0,198346.5,0.0,0.0,0.0,Consumer credit,-66,23790.015
1014,220033,5715734,Closed,currency 1,-69,0,-52.0,-52.0,0.0,0,18405.0,0.0,0.0,0.0,Microloan,-49,23790.015
1015,194559,5715735,Closed,currency 1,-2893,0,-2497.0,-2526.0,,0,20061.18,0.0,,0.0,Consumer credit,-746,
1016,194559,5715736,Active,currency 1,-894,0,-314.0,,,0,93375.0,11915.415,,0.0,Consumer credit,-400,
1017,194559,5715738,Active,currency 1,-785,0,281.0,,,0,90000.0,0.0,0.0,0.0,Credit card,-71,
1018,194559,5715739,Closed,currency 1,-862,0,964.0,-831.0,,0,247500.0,0.0,0.0,0.0,Consumer credit,-140,
1019,194559,5715740,Active,currency 1,-376,0,1450.0,,,0,342000.0,294007.5,0.0,0.0,Consumer credit,-8,
1020,194559,5715741,Closed,currency 1,-1432,0,-1251.0,-783.0,,0,30046.5,0.0,,0.0,Consumer credit,-782,
1021,194559,5715742,Closed,currency 1,-783,0,-418.0,-477.0,0.0,0,67950.0,0.0,0.0,0.0,Consumer credit,-470,
1022,291292,5715743,Closed,currency 1,-2411,0,-2047.0,-2056.0,,0,45000.0,0.0,0.0,0.0,Credit card,-2040,
1023,291292,5715744,Closed,currency 1,-1667,0,-223.0,-198.0,,0,238500.0,0.0,0.0,0.0,Credit card,-195,
1024,291292,5715745,Closed,currency 1,-1144,0,-777.0,-1113.0,,0,39060.0,0.0,0.0,0.0,Consumer credit,-1112,
1025,291292,5715746,Closed,currency 1,-2822,0,-995.0,-955.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-137,
1026,291292,5715747,Active,currency 1,-1223,0,,,,0,27000.0,0.0,,0.0,Credit card,-905,
1027,291292,5715748,Closed,currency 1,-1666,0,-223.0,-198.0,,0,238500.0,0.0,,0.0,Credit card,-198,
1028,291292,5715749,Closed,currency 1,-1269,0,-538.0,-538.0,0.0,0,195999.21,0.0,0.0,0.0,Consumer credit,-534,
1029,291292,5715750,Closed,currency 1,-941,0,-547.0,-545.0,9906.345,0,135000.0,0.0,0.0,0.0,Consumer credit,-545,
1030,291292,5715751,Closed,currency 1,-757,0,-575.0,-575.0,0.0,0,59067.54,0.0,0.0,0.0,Consumer credit,-569,
1031,291292,5715752,Closed,currency 1,-613,0,-246.0,-246.0,11632.5,0,135000.0,0.0,0.0,0.0,Consumer credit,-246,
1032,291292,5715753,Closed,currency 1,-526,0,-161.0,-161.0,0.0,0,222631.245,0.0,0.0,0.0,Consumer credit,-156,
1033,254062,5715754,Closed,currency 1,-831,0,-709.0,-738.0,,0,34657.695,0.0,,0.0,Consumer credit,-710,
1034,254062,5715755,Closed,currency 1,-2694,0,-1597.0,-1916.0,,0,184500.0,0.0,0.0,0.0,Consumer credit,-990,
1035,254062,5715756,Closed,currency 1,-2631,0,-1898.0,-1650.0,,0,99000.0,0.0,0.0,0.0,Consumer credit,-1511,
1036,254062,5715757,Closed,currency 1,-634,0,-449.0,-449.0,,0,62955.0,0.0,0.0,0.0,Consumer credit,-448,
1037,254062,5715758,Closed,currency 1,-2637,0,-1908.0,-1109.0,,0,99000.0,0.0,0.0,0.0,Consumer credit,-1107,
1038,254062,5715759,Closed,currency 1,-963,0,-690.0,-6.0,,0,90000.0,0.0,,0.0,Consumer credit,-5,
1039,254062,5715760,Active,currency 1,-1225,0,,,0.0,0,18000.0,0.0,0.0,0.0,Credit card,-9,
1040,237164,5715762,Closed,currency 1,-1033,0,-486.0,-545.0,,0,112500.0,0.0,0.0,0.0,Consumer credit,-531,
1041,237164,5715763,Closed,currency 1,-1098,0,-8.0,-518.0,,0,0.0,0.0,0.0,0.0,Credit card,-499,42750.0
1042,381254,5715764,Active,currency 1,-263,0,31069.0,,,0,18000.0,14375.745,3624.255,0.0,Credit card,-6,
1043,381254,5715765,Active,currency 1,-258,0,31069.0,,,0,18000.0,14746.5,,0.0,Credit card,-19,1800.0
1044,278708,5715766,Closed,currency 1,-614,0,116.0,-492.0,,0,139860.0,0.0,0.0,0.0,Consumer credit,-140,
1045,278708,5715767,Active,currency 1,-567,0,494.0,,,0,157500.0,148279.5,0.0,0.0,Credit card,-31,
1046,278708,5715768,Active,currency 1,-494,0,967.0,,,0,230625.0,180184.5,0.0,0.0,Consumer credit,-8,
1047,235604,5715769,Closed,currency 1,-2492,0,-1945.0,-2436.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-716,
1048,235604,5715771,Closed,currency 1,-2478,0,-1929.0,-1981.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-716,
1049,235604,5715772,Closed,currency 1,-51,0,-35.0,-47.0,,0,22500.0,0.0,0.0,0.0,Consumer credit,-43,
1050,235604,5715773,Closed,currency 1,-75,0,-59.0,-73.0,,0,9000.0,0.0,0.0,0.0,Consumer credit,-69,
1051,235604,5715774,Closed,currency 1,-82,0,-66.0,-81.0,,0,27000.0,0.0,0.0,0.0,Consumer credit,-78,
1052,235604,5715775,Closed,currency 1,-86,0,-70.0,-83.0,,0,4500.0,0.0,0.0,0.0,Consumer credit,-78,
1053,235604,5715776,Active,currency 1,-30,0,-2.0,,,0,18000.0,21240.0,0.0,0.0,Consumer credit,-8,
1054,235604,5715777,Active,currency 1,-1203,0,624.0,,,0,225000.0,101826.0,0.0,0.0,Consumer credit,-8,
1055,235604,5715778,Closed,currency 1,-408,0,,-131.0,,0,22500.0,0.0,,0.0,Microloan,-131,
1056,235604,5715779,Active,currency 1,-2056,0,-1750.0,,0.0,0,44896.5,0.0,0.0,0.0,Consumer credit,-29,
1057,235604,5715780,Active,currency 1,-111,0,70.0,,0.0,0,99889.515,47288.43,0.0,0.0,Consumer credit,-20,
1058,284085,5715782,Closed,currency 1,-536,0,-353.0,-353.0,0.0,0,173051.82,0.0,0.0,0.0,Consumer credit,-351,
1059,284085,5715783,Active,currency 1,-468,0,,,0.0,0,135000.0,0.0,135000.0,0.0,Credit card,-29,0.0
1060,284085,5715784,Active,currency 1,-360,0,9.0,,0.0,0,158928.75,14800.365,0.0,0.0,Consumer credit,-5,
1061,273869,5715785,Closed,currency 1,-527,0,1300.0,-362.0,,0,90000.0,0.0,0.0,0.0,Credit card,-48,0.0
1062,273869,5715786,Closed,currency 1,-714,0,-532.0,-532.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-526,0.0
1063,273869,5715787,Closed,currency 1,-1515,0,-967.0,-1078.0,,0,225004.5,0.0,0.0,0.0,Consumer credit,-1023,0.0
1064,273869,5715788,Closed,currency 1,-1734,0,-1550.0,-1547.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-1033,59296.5
1065,273869,5715789,Closed,currency 1,-1005,0,821.0,-21.0,,0,3557925.0,804136.5,,0.0,Car loan,-13,0.0
1066,273869,5715790,Closed,currency 1,-1078,0,-712.0,-712.0,0.0,0,376200.0,0.0,0.0,0.0,Consumer credit,-708,0.0
1067,273869,5715791,Active,currency 1,-527,0,1300.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-40,59296.5
1068,370938,5715793,Closed,currency 1,-1455,0,-1221.0,-1221.0,,0,126400.5,,,0.0,Consumer credit,-1221,0.45
1069,370938,5715794,Closed,currency 1,-1496,0,-1404.0,-1404.0,,0,21649.5,0.0,,0.0,Consumer credit,-1401,3465.0
1070,370938,5715795,Closed,currency 1,-1157,0,-1097.0,-1097.0,,0,23782.5,,,0.0,Consumer credit,-1097,0.45
1071,370938,5715796,Active,currency 1,-1129,0,1064.0,,9000.0,1,90000.0,61506.45,0.0,0.0,Credit card,-32,0.45
1072,370938,5715797,Active,currency 1,-802,0,,,450.0,0,4.5,0.0,4.5,0.0,Credit card,-21,3390.66
1073,183382,5715800,Closed,currency 1,-2505,0,-1409.0,-1480.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-642,0.0
1074,183382,5715801,Closed,currency 1,-1587,0,-495.0,-892.0,,0,0.0,0.0,0.0,0.0,Credit card,-642,0.0
1075,183382,5715802,Active,currency 1,-1138,0,,,0.0,0,123750.0,13482.0,110265.705,0.0,Credit card,-22,19222.515
1076,113548,5715803,Active,currency 1,-151,0,,,,0,90000.0,,,0.0,Credit card,-150,
1077,113548,5715804,Sold,currency 1,-151,0,764.0,,,0,435973.5,,,0.0,Consumer credit,-24,
1078,113548,5715805,Active,currency 1,-133,0,764.0,,,0,435973.5,405418.5,,0.0,Loan for working capital replenishment,-19,
1079,113548,5715806,Active,currency 1,-344,0,-40.0,,16205.58,0,155236.5,0.0,0.0,0.0,Consumer credit,-40,
1080,387522,5715807,Active,currency 1,-824,0,,,,0,292500.0,260820.0,,0.0,Credit card,-8,
1081,387522,5715808,Closed,currency 1,-959,0,-775.0,-775.0,0.0,0,178020.0,0.0,0.0,0.0,Consumer credit,-765,
1082,387522,5715809,Closed,currency 1,-861,0,,-426.0,0.0,0,281250.0,0.0,0.0,0.0,Credit card,-422,
1083,387522,5715810,Closed,currency 1,-650,0,-482.0,-482.0,0.0,0,236250.0,0.0,0.0,0.0,Consumer credit,-478,
1084,387522,5715811,Active,currency 1,-617,0,10340.0,,2695.5,0,126000.0,,,0.0,Credit card,-7,
1085,387522,5715812,Closed,currency 1,-404,0,5134.0,-12.0,0.0,0,5850000.0,,,0.0,Mortgage,-12,
1086,312925,5715813,Closed,currency 1,-1264,0,-541.0,-168.0,,0,0.0,0.0,,0.0,Credit card,-165,
1087,312925,5715814,Closed,currency 1,-2920,0,-1149.0,-2145.0,,0,0.0,0.0,0.0,0.0,Credit card,-375,
1088,312925,5715815,Closed,currency 1,-2920,0,31055.0,-2145.0,,0,130500.0,0.0,,0.0,Credit card,-2145,
1089,312925,5715816,Active,currency 1,-406,0,,,0.0,0,450000.0,0.0,450000.0,0.0,Credit card,-23,
1090,427471,5715817,Active,currency 1,-321,0,31054.0,,,0,0.0,0.0,0.0,0.0,Credit card,-152,
1091,427471,5715818,Closed,currency 1,-1399,0,-1126.0,-1037.0,,0,37210.5,0.0,0.0,0.0,Consumer credit,-1037,
1092,427471,5715819,Active,currency 1,-321,0,31054.0,,,0,54000.0,4455.0,0.0,0.0,Credit card,-317,
1093,427471,5715820,Active,currency 1,-504,0,617.0,,,0,31500.0,36409.5,0.0,0.0,Credit card,-48,
1094,427471,5715821,Closed,currency 1,-1224,0,-950.0,-984.0,,0,21546.0,0.0,,0.0,Consumer credit,-980,
1095,427471,5715822,Active,currency 1,-1194,0,,,2837.34,0,135000.0,129748.5,5251.5,0.0,Credit card,-40,
1096,427471,5715823,Active,currency 1,-559,0,27403.0,,0.0,1,45000.0,40487.085,14.355,0.0,Credit card,-33,
1097,427471,5715824,Active,currency 1,-250,0,482.0,,5705.775,0,170640.0,133956.0,0.0,0.0,Consumer credit,-34,
1098,278144,5715827,Closed,currency 1,-2800,0,-2586.0,-2560.0,,0,24273.63,0.0,,0.0,Consumer credit,-727,
1099,278144,5715829,Closed,currency 1,-2062,0,-1698.0,-1699.0,,0,90000.0,,,0.0,Consumer credit,-1699,
1100,278144,5715830,Closed,currency 1,-1490,0,-1461.0,-1029.0,,0,24678.0,,,0.0,Consumer credit,-1026,
1101,278144,5715831,Closed,currency 1,-1462,0,-1097.0,-994.0,,0,149481.0,,,0.0,Consumer credit,-991,
1102,221655,5715832,Closed,currency 1,-665,0,1178.0,-74.0,,0,571500.0,0.0,,0.0,Credit card,-70,0.0
1103,221655,5715833,Active,currency 1,-1260,0,-556.0,,,0,0.0,0.0,0.0,0.0,Credit card,-7,0.0
1104,221655,5715834,Active,currency 1,-181,0,1665.0,,,0,45000.0,37197.585,7802.415,0.0,Credit card,-26,0.0
1105,221655,5715835,Closed,currency 1,-1260,0,-134.0,-163.0,,0,636343.2,0.0,,0.0,Consumer credit,-152,
1106,221655,5715836,Closed,currency 1,-2292,0,-435.0,-1136.0,,0,274716.0,0.0,,0.0,Consumer credit,-742,0.0
1107,221655,5715837,Active,currency 1,-665,0,824.0,,,0,667008.0,470647.215,,0.0,Consumer credit,-24,
1108,221655,5715838,Active,currency 1,-1076,0,51.0,,,0,423504.0,16222.59,,0.0,Consumer credit,-7,
1109,221655,5715839,Closed,currency 1,-2365,0,-2061.0,-2061.0,0.0,0,195750.0,0.0,0.0,0.0,Consumer credit,-2061,0.0
